yr,arena,dato,athlete_id,sex,klasse,klasse_kjonn,fodselsdato,fodselsaar,alder_dager,alder_aar,fodt_kvartal,ovelse,ovelse_navn,resultattype,kategori,performance,verdi,manuell,performance_value,wind,is_wind_legal,is_manual_time,round,place
2015,Osterøy Stadion,2015-09-05,362fbf3e-9436-403f-9e0d-784a8f51cc0d,J,14,J14,2001-08-08,2001,5141.0,14.075290896646132,3.0,kule_3kg,"Kule 3,0kg",distance,throws,7.23,7.23,False,7230.0,,True,False,,7.0
2015,Jessheim Friidrettsstadion,2015-09-05,8b88150a-2599-4590-acdc-2478fc28a09f,J,14,J14,2001-09-09,2001,5109.0,13.987679671457906,3.0,kule_3kg,"Kule 3,0kg",distance,throws,7.23,7.23,False,7230.0,,True,False,,15.0
2015,Øverlands Minde,2015-09-05,077d840b-c57d-4e1b-91c3-d40754499141,J,14,J14,2001-08-08,2001,5141.0,14.075290896646132,3.0,kule_3kg,"Kule 3,0kg",distance,throws,7.25,7.25,False,7250.0,,True,False,,6.0
2015,Jessheim Friidrettsstadion,2015-09-05,9e6c3a92-4eff-42c7-a2f4-204483eb647b,J,14,J14,2001-01-07,2001,5354.0,14.65845311430527,1.0,kule_3kg,"Kule 3,0kg",distance,throws,7.32,7.32,False,7320.0,,True,False,,14.0
2015,Øverlands Minde,2015-09-05,d0c42395-0c44-449b-a3fb-fbb87eaab602,J,14,J14,2001-10-18,2001,5070.0,13.880903490759753,4.0,kule_3kg,"Kule 3,0kg",distance,throws,7.35,7.35,False,7350.0,,True,False,,5.0
2015,Osterøy Stadion,2015-09-05,0a662388-dd09-41de-977c-eb81d098c199,J,14,J14,2001-06-11,2001,5199.0,14.234086242299794,2.0,kule_3kg,"Kule 3,0kg",distance,throws,7.51,7.51,False,7510.0,,True,False,,6.0
2015,Øverlands Minde,2015-09-05,dd624181-ec76-45c6-9a64-b0885d7e99a4,J,14,J14,2001-03-14,2001,5288.0,14.477754962354553,1.0,kule_3kg,"Kule 3,0kg",distance,throws,7.66,7.66,False,7660.0,,True,False,,4.0
2015,Jessheim Friidrettsstadion,2015-09-05,c60b35b9-9ec0-4735-b837-e078ff026569,J,14,J14,2001-04-22,2001,5249.0,14.3709787816564,2.0,kule_3kg,"Kule 3,0kg",distance,throws,7.95,7.95,False,7950.0,,True,False,,13.0
2015,Jessheim Friidrettsstadion,2015-09-05,8b0db7e5-0c34-4c8c-9b3f-697b6e6cb4a0,J,14,J14,2001-02-26,2001,5304.0,14.521560574948666,1.0,kule_3kg,"Kule 3,0kg",distance,throws,8.02,8.02,False,8020.0,,True,False,,12.0
2015,Osterøy Stadion,2015-09-05,7a8ff8a5-b628-42fc-a879-6c95fd7b1c0e,J,14,J14,2001-02-09,2001,5321.0,14.568104038329912,1.0,kule_3kg,"Kule 3,0kg",distance,throws,8.17,8.17,False,8170.0,,True,False,,5.0
2015,Øverlands Minde,2015-09-05,ae5c302a-ad40-465f-a618-d0a2c2f4ebe3,J,14,J14,2001-03-01,2001,5301.0,14.513347022587268,1.0,kule_3kg,"Kule 3,0kg",distance,throws,8.51,8.51,False,8510.0,,True,False,,3.0
2015,Jessheim Friidrettsstadion,2015-09-05,7295920f-5838-4893-a682-e98ec7c60ab8,J,14,J14,2001-10-21,2001,5067.0,13.872689938398358,4.0,kule_3kg,"Kule 3,0kg",distance,throws,8.56,8.56,False,8560.0,,True,False,,11.0
2015,Jessheim Friidrettsstadion,2015-09-05,d11bf20c-f858-44b4-bb2d-f920977cba84,J,14,J14,2001-07-24,2001,5156.0,14.116358658453114,3.0,kule_3kg,"Kule 3,0kg",distance,throws,8.62,8.62,False,8620.0,,True,False,,10.0
2015,Øverlands Minde,2015-09-05,83729e09-1706-41f7-84cb-e1185b2219ee,J,14,J14,2001-07-12,2001,5168.0,14.149212867898699,3.0,kule_3kg,"Kule 3,0kg",distance,throws,8.63,8.63,False,8630.0,,True,False,,2.0
2015,Jessheim Friidrettsstadion,2015-09-05,d42ccdee-b19b-4b0d-932f-4121945bf46a,J,14,J14,2001-03-31,2001,5271.0,14.431211498973306,1.0,kule_3kg,"Kule 3,0kg",distance,throws,8.73,8.73,False,8730.0,,True,False,,9.0
2015,Jessheim Friidrettsstadion,2015-09-05,c71c148a-69bd-489d-8f4e-60325dc7f207,J,14,J14,2001-05-19,2001,5222.0,14.297056810403832,2.0,kule_3kg,"Kule 3,0kg",distance,throws,8.83,8.83,False,8830.0,,True,False,,8.0
2015,Jessheim Friidrettsstadion,2015-09-05,91d8ff83-08a3-42f1-b3f1-7b198767a9a9,J,14,J14,2001-06-04,2001,5206.0,14.25325119780972,2.0,kule_3kg,"Kule 3,0kg",distance,throws,9.00,9.0,False,9000.0,,True,False,,7.0
2015,Jessheim Friidrettsstadion,2015-09-05,e0aecb00-49d3-421c-8b06-66c9fa006f74,J,14,J14,2001-03-07,2001,5295.0,14.496919917864476,1.0,kule_3kg,"Kule 3,0kg",distance,throws,9.06,9.06,False,9060.0,,True,False,,6.0
2015,Osterøy Stadion,2015-09-05,97f0433a-9a0b-4a68-806f-c0434a6a2ca2,J,14,J14,2001-02-12,2001,5318.0,14.559890485968515,1.0,kule_3kg,"Kule 3,0kg",distance,throws,9.27,9.27,False,9270.0,,True,False,,4.0
2015,Jessheim Friidrettsstadion,2015-09-05,79cd9754-29bd-4ba7-a78a-ca68b78843f1,J,14,J14,2001-02-16,2001,5314.0,14.548939082819986,1.0,kule_3kg,"Kule 3,0kg",distance,throws,9.38,9.38,False,9380.0,,True,False,,5.0
2015,Øverlands Minde,2015-09-05,3c254820-e852-45ac-8b99-fadeba14c168,J,14,J14,2001-06-16,2001,5194.0,14.220396988364135,2.0,kule_3kg,"Kule 3,0kg",distance,throws,9.41,9.41,False,9410.0,,True,False,final,1.0
2015,Osterøy Stadion,2015-09-05,3a3a8b04-ff40-4444-9ea9-1698b19160d5,J,14,J14,2001-03-22,2001,5280.0,14.455852156057494,1.0,kule_3kg,"Kule 3,0kg",distance,throws,9.72,9.72,False,9720.0,,True,False,,3.0
2015,Jessheim Friidrettsstadion,2015-09-05,7bef4657-54da-442d-9520-d4b66812dc77,J,14,J14,2001-03-28,2001,5274.0,14.439425051334702,1.0,kule_3kg,"Kule 3,0kg",distance,throws,9.74,9.74,False,9740.0,,True,False,,4.0
2015,Jessheim Friidrettsstadion,2015-09-05,ea5d49c6-97df-4f7b-8a17-f40ceeb97956,J,14,J14,2001-09-23,2001,5095.0,13.949349760438055,3.0,kule_3kg,"Kule 3,0kg",distance,throws,10.21,10.21,False,10210.0,,True,False,,3.0
2015,Jessheim Friidrettsstadion,2015-09-05,cb437836-c863-4cc5-a2bc-d66786fff3b0,J,14,J14,2001-11-06,2001,5051.0,13.828884325804244,4.0,kule_3kg,"Kule 3,0kg",distance,throws,10.22,10.22,False,10220.0,,True,False,,2.0
2015,Osterøy Stadion,2015-09-05,0edcbea2-45b4-41aa-bb73-3e2b4176abe9,J,14,J14,2001-06-02,2001,5208.0,14.258726899383984,2.0,kule_3kg,"Kule 3,0kg",distance,throws,10.48,10.48,False,10480.0,,True,False,,2.0
2015,Osterøy Stadion,2015-09-05,0152cda8-2947-468c-a4ac-c7f09c18e64b,J,14,J14,2001-03-30,2001,5272.0,14.433949349760438,1.0,kule_3kg,"Kule 3,0kg",distance,throws,10.75,10.75,False,10750.0,,True,False,,1.0
2015,Jessheim Friidrettsstadion,2015-09-05,811e45b1-0402-4f53-8f34-a5482bb184af,J,14,J14,2001-03-08,2001,5294.0,14.494182067077345,1.0,kule_3kg,"Kule 3,0kg",distance,throws,11.25,11.25,False,11250.0,,True,False,,1.0
2015,Jessheim Friidrettsstadion,2015-09-05,18a6ec5f-8d32-4db2-a78f-0fcebba58bf4,G,14,G14,2001-09-26,2001,5092.0,13.94113620807666,3.0,kule_4kg,"Kule 4,0kg",distance,throws,5.50,5.5,False,5500.0,,True,False,,16.0
2015,Jessheim Friidrettsstadion,2015-09-05,7f93d647-a038-4b65-9312-6ccb1b01b579,G,14,G14,2001-03-02,2001,5300.0,14.510609171800137,1.0,kule_4kg,"Kule 4,0kg",distance,throws,5.86,5.86,False,5860.0,,True,False,,15.0
2015,Jessheim Friidrettsstadion,2015-09-05,68c0070c-af45-4c01-bac1-afd978f96134,G,14,G14,2001-11-30,2001,5027.0,13.763175906913073,4.0,kule_4kg,"Kule 4,0kg",distance,throws,6.29,6.29,False,6290.0,,True,False,,14.0
2015,Osterøy Stadion,2015-09-05,b2201575-83a8-4388-96dd-5f702e4815ee,G,14,G14,2001-09-29,2001,5089.0,13.932922655715263,3.0,kule_4kg,"Kule 4,0kg",distance,throws,6.39,6.39,False,6390.0,,True,False,,10.0
2015,Jessheim Friidrettsstadion,2015-09-05,18902b87-63db-4e73-ab19-ebbdca4c0bf0,G,14,G14,2001-09-24,2001,5094.0,13.946611909650924,3.0,kule_4kg,"Kule 4,0kg",distance,throws,6.40,6.4,False,6400.0,,True,False,,13.0
2015,Jessheim Friidrettsstadion,2015-09-05,87684029-973e-4100-9310-72702ffa8bc1,G,14,G14,2001-04-14,2001,5257.0,14.392881587953456,2.0,kule_4kg,"Kule 4,0kg",distance,throws,6.59,6.59,False,6590.0,,True,False,,12.0
2015,Jessheim Friidrettsstadion,2015-09-05,a94d7e0d-f269-4b97-b1a1-75c5592c81dd,G,14,G14,2001-12-02,2001,5025.0,13.757700205338809,4.0,kule_4kg,"Kule 4,0kg",distance,throws,6.62,6.62,False,6620.0,,True,False,,11.0
2015,Jessheim Friidrettsstadion,2015-09-05,3dea3eaa-e5ae-473a-bc04-ebff2f01320f,G,14,G14,2001-01-11,2001,5350.0,14.647501711156742,1.0,kule_4kg,"Kule 4,0kg",distance,throws,6.94,6.94,False,6940.0,,True,False,,10.0
2015,Jessheim Friidrettsstadion,2015-09-05,11d516c7-2ac0-4a82-adec-0053dde05d23,G,14,G14,2001-06-02,2001,5208.0,14.258726899383984,2.0,kule_4kg,"Kule 4,0kg",distance,throws,7.37,7.37,False,7370.0,,True,False,,9.0
2015,Osterøy Stadion,2015-09-05,1b2694b1-69ba-4123-93e5-5087ee399e19,G,14,G14,2001-01-16,2001,5345.0,14.633812457221081,1.0,kule_4kg,"Kule 4,0kg",distance,throws,7.55,7.55,False,7550.0,,True,False,,9.0
2015,Øverlands Minde,2015-09-05,74fc1509-0258-45f8-b202-175ab9ad5049,G,14,G14,2001-12-28,2001,4999.0,13.686516084873375,4.0,kule_4kg,"Kule 4,0kg",distance,throws,7.65,7.65,False,7650.0,,True,False,,9.0
2015,Øverlands Minde,2015-09-05,2a7b0532-55ce-4b6c-ac9b-effd32159b62,G,14,G14,2001-12-13,2001,5014.0,13.727583846680355,4.0,kule_4kg,"Kule 4,0kg",distance,throws,7.73,7.73,False,7730.0,,True,False,final,8.0
2015,Jessheim Friidrettsstadion,2015-09-05,2f8054af-d8c6-44d0-b3e9-1b624737288e,G,14,G14,2001-04-16,2001,5255.0,14.387405886379192,2.0,kule_4kg,"Kule 4,0kg",distance,throws,7.74,7.74,False,7740.0,,True,False,,8.0
2015,Jessheim Friidrettsstadion,2015-09-05,40268d52-936d-4506-b05d-75c80952a863,G,14,G14,2001-05-19,2001,5222.0,14.297056810403832,2.0,kule_4kg,"Kule 4,0kg",distance,throws,7.92,7.92,False,7920.0,,True,False,,7.0
2015,Jessheim Friidrettsstadion,2015-09-05,ced382be-2970-42be-9ea5-e1bdce453d37,G,14,G14,2001-08-24,2001,5125.0,14.03148528405202,3.0,kule_4kg,"Kule 4,0kg",distance,throws,8.06,8.06,False,8060.0,,True,False,,6.0
2015,Osterøy Stadion,2015-09-05,df92ba82-d7be-411d-b2d1-6c092e8920ed,G,14,G14,2001-09-14,2001,5104.0,13.973990417522245,3.0,kule_4kg,"Kule 4,0kg",distance,throws,8.40,8.4,False,8400.0,,True,False,,8.0
2015,Jessheim Friidrettsstadion,2015-09-05,83732e4e-f2b3-4639-921e-884963690c1f,G,14,G14,2001-01-25,2001,5336.0,14.609171800136892,1.0,kule_4kg,"Kule 4,0kg",distance,throws,8.56,8.56,False,8560.0,,True,False,,5.0
2015,Osterøy Stadion,2015-09-05,e98ae3d4-90b5-454b-bfd8-7b0b15b5d3cb,G,14,G14,2001-06-06,2001,5204.0,14.247775496235455,2.0,kule_4kg,"Kule 4,0kg",distance,throws,8.62,8.62,False,8620.0,,True,False,,7.0
2015,Osterøy Stadion,2015-09-05,289cc750-9eb6-427a-bf21-52eaf45586fd,G,14,G14,2001-08-19,2001,5130.0,14.04517453798768,3.0,kule_4kg,"Kule 4,0kg",distance,throws,8.73,8.73,False,8730.0,,True,False,,6.0
2015,Øverlands Minde,2015-09-05,e4a7b2a9-10f3-45e2-a92d-97ad9262ed04,G,14,G14,2001-11-15,2001,5042.0,13.804243668720055,4.0,kule_4kg,"Kule 4,0kg",distance,throws,8.87,8.87,False,8870.0,,True,False,,7.0
2015,Øverlands Minde,2015-09-05,dc5ade13-9838-438c-a39e-1cb69b3afbce,G,14,G14,2001-08-12,2001,5137.0,14.064339493497604,3.0,kule_4kg,"Kule 4,0kg",distance,throws,8.97,8.97,False,8970.0,,True,False,,6.0
2015,Jessheim Friidrettsstadion,2015-09-05,2727778b-ff50-4807-ad4f-9ace34401819,G,14,G14,2001-01-24,2001,5337.0,14.611909650924025,1.0,kule_4kg,"Kule 4,0kg",distance,throws,9.06,9.06,False,9060.0,,True,False,,4.0
2015,Osterøy Stadion,2015-09-05,7ed50c83-a6cc-4732-8e6c-1498822a6462,G,14,G14,2001-03-15,2001,5287.0,14.47501711156742,1.0,kule_4kg,"Kule 4,0kg",distance,throws,9.28,9.28,False,9280.0,,True,False,,5.0
2015,Jessheim Friidrettsstadion,2015-09-05,aef5bdc0-590b-4f32-8c2d-b63061f80d80,G,14,G14,2001-11-03,2001,5054.0,13.83709787816564,4.0,kule_4kg,"Kule 4,0kg",distance,throws,9.33,9.33,False,9330.0,,True,False,,3.0
2015,Øverlands Minde,2015-09-05,673902a1-be44-4aaf-a041-1e045e80324e,G,14,G14,2001-07-02,2001,5178.0,14.17659137577002,3.0,kule_4kg,"Kule 4,0kg",distance,throws,9.41,9.41,False,9410.0,,True,False,,5.0
2015,Øverlands Minde,2015-09-05,876e87f1-1c7f-4a26-b65a-d777d89164c2,G,14,G14,2001-12-24,2001,5003.0,13.697467488021903,4.0,kule_4kg,"Kule 4,0kg",distance,throws,9.77,9.77,False,9770.0,,True,False,,4.0
2015,Jessheim Friidrettsstadion,2015-09-05,1cfb8581-6807-4d9c-8e90-2a198d74a3ff,G,14,G14,2001-03-06,2001,5296.0,14.499657768651609,1.0,kule_4kg,"Kule 4,0kg",distance,throws,9.82,9.82,False,9820.0,,True,False,,2.0
2015,Osterøy Stadion,2015-09-05,271257b1-fadd-499d-bbd6-6f8b5ebd0c46,G,14,G14,2001-02-24,2001,5306.0,14.52703627652293,1.0,kule_4kg,"Kule 4,0kg",distance,throws,9.87,9.87,False,9870.0,,True,False,,4.0
2015,Øverlands Minde,2015-09-05,460cdf68-e764-40c9-b523-f7b834648c92,G,14,G14,2001-04-04,2001,5267.0,14.420260095824778,2.0,kule_4kg,"Kule 4,0kg",distance,throws,10.74,10.74,False,10740.0,,True,False,final,3.0
2015,Øverlands Minde,2015-09-05,0e5bf689-b903-4c8d-93c7-5609b677ab09,G,14,G14,2001-06-25,2001,5185.0,14.195756331279945,2.0,kule_4kg,"Kule 4,0kg",distance,throws,11.17,11.17,False,11170.0,,True,False,,2.0
2015,Osterøy Stadion,2015-09-05,c474c97d-0328-406d-990a-f1e468258486,G,14,G14,2001-07-23,2001,5157.0,14.119096509240247,3.0,kule_4kg,"Kule 4,0kg",distance,throws,11.55,11.55,False,11550.0,,True,False,,3.0
2015,Øverlands Minde,2015-09-05,f0102dd8-6988-4771-bcb7-f4bfe701f5ff,G,14,G14,2001-02-15,2001,5315.0,14.55167693360712,1.0,kule_4kg,"Kule 4,0kg",distance,throws,11.81,11.81,False,11810.0,,True,False,,1.0
2015,Osterøy Stadion,2015-09-05,3018990c-505f-4f91-8287-d93f9c31e57a,G,14,G14,2001-09-24,2001,5094.0,13.946611909650924,3.0,kule_4kg,"Kule 4,0kg",distance,throws,11.96,11.96,False,11960.0,,True,False,,2.0
2015,Osterøy Stadion,2015-09-05,f211c980-7ae7-4913-ad68-d8708c87cc12,G,14,G14,2001-05-26,2001,5215.0,14.277891854893909,2.0,kule_4kg,"Kule 4,0kg",distance,throws,12.50,12.5,False,12500.0,,True,False,,1.0
2015,Jessheim Friidrettsstadion,2015-09-05,8aca2bc5-0c16-40d0-9a6b-a7f02ee5dceb,G,14,G14,2001-02-02,2001,5328.0,14.587268993839835,1.0,kule_4kg,"Kule 4,0kg",distance,throws,13.15,13.15,False,13150.0,,True,False,,1.0
2015,Jessheim,2015-09-05,1893b160-d3f8-49e2-9862-417a6893fe3f,G,13,G13,2002-09-18,2002,4735.0,12.9637234770705,3.0,lengde,Lengde,distance,jumps,3.07,3.07,False,3070.0,1.6,,False,,31.0
2015,Jessheim,2015-09-05,d6a97160-f144-4c96-ac2b-21efe4203e7c,G,13,G13,2002-04-24,2002,4882.0,13.366187542778919,2.0,lengde,Lengde,distance,jumps,3.63,3.63,False,3630.0,0.0,,False,,16.0
2015,Jessheim,2015-09-05,6ccffd48-8931-468d-9a26-6a2a4ee7f49c,G,13,G13,2002-01-29,2002,4967.0,13.598904859685147,1.0,lengde,Lengde,distance,jumps,3.69,3.69,False,3690.0,2.2,False,False,,30.0
2015,Jessheim,2015-09-05,f495065f-7009-4dd3-81a3-219c5563f626,G,13,G13,2002-03-27,2002,4910.0,13.442847364818617,1.0,lengde,Lengde,distance,jumps,3.75,3.75,False,3750.0,0.0,,False,,15.0
2015,Jessheim,2015-09-05,3c74fdb8-2a70-4260-88e1-0ff1887edadb,G,13,G13,2002-12-23,2002,4639.0,12.700889801505818,4.0,lengde,Lengde,distance,jumps,3.79,3.79,False,3790.0,2.6,False,False,,29.0
2015,Jessheim,2015-09-05,b3f09639-7c99-44b2-853a-b481692e4d3f,G,13,G13,2002-07-15,2002,4800.0,13.141683778234086,3.0,lengde,Lengde,distance,jumps,3.81,3.81,False,3810.0,0.0,,False,,14.0
2015,Jessheim,2015-09-05,6de3cee4-0666-4324-943b-45278a6b05f2,G,13,G13,2002-12-01,2002,4661.0,12.761122518822724,4.0,lengde,Lengde,distance,jumps,3.83,3.83,False,3830.0,-0.2,,False,,13.0
2015,Jessheim,2015-09-05,b14e6eb4-b08f-4e55-ae11-507b148747a2,G,13,G13,2002-09-05,2002,4748.0,12.999315537303216,3.0,lengde,Lengde,distance,jumps,3.85,3.85,False,3850.0,2.1,False,False,,28.0
2015,Jessheim,2015-09-05,eac4d264-2a03-4870-bdca-ef2bcfa992e3,G,13,G13,2002-10-04,2002,4719.0,12.919917864476385,4.0,lengde,Lengde,distance,jumps,3.92,3.92,False,3920.0,2.6,False,False,,27.0
2015,Jessheim,2015-09-05,de753d7d-5fe7-4051-9c38-1e71f97dde8c,G,13,G13,2002-06-04,2002,4841.0,13.253935660506503,2.0,lengde,Lengde,distance,jumps,3.98,3.98,False,3980.0,1.4,,False,,26.0
2015,Jessheim,2015-09-05,d412ca4a-c3a0-440b-bbec-61da6c9bef62,G,13,G13,2002-10-25,2002,4698.0,12.862422997946611,4.0,lengde,Lengde,distance,jumps,3.98,3.98,False,3980.0,0.3,,False,,12.0
2015,Jessheim,2015-09-05,688e6593-2b34-4d9a-9168-c918b69ecb39,G,13,G13,2002-10-28,2002,4695.0,12.854209445585216,4.0,lengde,Lengde,distance,jumps,3.99,3.99,False,3990.0,-1.6,,False,,11.0
2015,Jessheim,2015-09-05,307a64ce-086a-460c-baaa-25afde8ce9fc,G,13,G13,2002-05-12,2002,4864.0,13.316906228610542,2.0,lengde,Lengde,distance,jumps,4.00,4.0,False,4000.0,3.1,False,False,,25.0
2015,Jessheim,2015-09-05,af19866d-b303-4ba0-b66b-56ba97c3d41d,G,13,G13,2002-08-01,2002,4783.0,13.095140314852841,3.0,lengde,Lengde,distance,jumps,4.02,4.02,False,4020.0,1.3,,False,,24.0
2015,Jessheim,2015-09-05,cd48dff6-e715-4909-a1fb-98ca625b1683,G,13,G13,2002-08-03,2002,4781.0,13.089664613278575,3.0,lengde,Lengde,distance,jumps,4.06,4.06,False,4060.0,4.9,False,False,,8.0
2015,Jessheim,2015-09-05,f4274b87-dbad-4ab3-97e5-b6606cfa877c,G,13,G13,2002-05-24,2002,4852.0,13.284052019164955,2.0,lengde,Lengde,distance,jumps,4.10,4.1,False,4100.0,0.9,,False,,9.0
2015,Jessheim,2015-09-05,1b69c775-020c-4a30-85af-c818816024c4,G,13,G13,2002-06-25,2002,4820.0,13.196440793976729,2.0,lengde,Lengde,distance,jumps,4.10,4.1,False,4100.0,0.0,,False,,9.0
2015,Jessheim,2015-09-05,dd9cf85d-0859-4f25-b443-2f742d883049,G,13,G13,2002-04-24,2002,4882.0,13.366187542778919,2.0,lengde,Lengde,distance,jumps,4.15,4.15,False,4150.0,0.0,,False,,8.0
2015,Jessheim,2015-09-05,39062a75-3147-49bc-b9f1-8364b68e69d9,G,13,G13,2002-01-16,2002,4980.0,13.634496919917865,1.0,lengde,Lengde,distance,jumps,4.16,4.16,False,4160.0,4.3,False,False,,7.0
2015,Jessheim,2015-09-05,ee33b014-d17e-459b-93bf-1444b0a7c798,G,13,G13,2002-08-20,2002,4764.0,13.043121149897331,3.0,lengde,Lengde,distance,jumps,4.21,4.21,False,4210.0,1.4,,False,,23.0
2015,Jessheim,2015-09-05,8edb919c-29ca-4f31-a471-b54c1e113419,G,13,G13,2002-09-05,2002,4748.0,12.999315537303216,3.0,lengde,Lengde,distance,jumps,4.22,4.22,False,4220.0,1.8,,False,,22.0
2015,Jessheim,2015-09-05,d3168b6d-379a-402b-b54b-5632e1669a5c,G,13,G13,2002-01-05,2002,4991.0,13.664613278576317,1.0,lengde,Lengde,distance,jumps,4.23,4.23,False,4230.0,2.6,False,False,,21.0
2015,Jessheim,2015-09-05,f288bf2c-b521-469d-aafc-5a8feb4de5e4,G,13,G13,2002-06-23,2002,4822.0,13.201916495550993,2.0,lengde,Lengde,distance,jumps,4.26,4.26,False,4260.0,2.0,,False,,20.0
2015,Jessheim,2015-09-05,57672a45-ac61-4b54-8f5e-4c4dde1b64e7,G,13,G13,2002-01-15,2002,4981.0,13.637234770704996,1.0,lengde,Lengde,distance,jumps,4.26,4.26,False,4260.0,2.3,False,False,,7.0
2015,Jessheim,2015-09-05,9ae8cdbf-434c-4c10-a5d1-6e752b8277df,G,13,G13,2002-02-02,2002,4963.0,13.587953456536619,1.0,lengde,Lengde,distance,jumps,4.29,4.29,False,4290.0,2.1,False,False,,19.0
2015,Jessheim,2015-09-05,c728c1ce-13f2-47f9-92a1-b9b128f08d6f,G,13,G13,2002-02-09,2002,4956.0,13.568788501026694,1.0,lengde,Lengde,distance,jumps,4.32,4.32,False,4320.0,1.9,,False,,18.0
2015,Jessheim,2015-09-05,ae15c71a-b4c9-48da-9bd4-f2d99a442147,G,13,G13,2002-10-13,2002,4710.0,12.895277207392198,4.0,lengde,Lengde,distance,jumps,4.33,4.33,False,4330.0,3.9,False,False,,17.0
2015,Jessheim,2015-09-05,9c36c71a-5d96-49a9-a6ce-6b2efc560be5,G,13,G13,2002-12-30,2002,4632.0,12.681724845995893,4.0,lengde,Lengde,distance,jumps,4.35,4.35,False,4350.0,2.7,False,False,,16.0
2015,Jessheim,2015-09-05,63dcdd7b-1bd3-4a8f-902c-bf3b21568bca,G,13,G13,2002-05-15,2002,4861.0,13.308692676249144,2.0,lengde,Lengde,distance,jumps,4.36,4.36,False,4360.0,3.6,False,False,,6.0
2015,Jessheim,2015-09-05,50fc5980-2db5-4725-8659-b037ddbc5ddf,G,13,G13,2002-08-20,2002,4764.0,13.043121149897331,3.0,lengde,Lengde,distance,jumps,4.37,4.37,False,4370.0,2.9,False,False,,15.0
2015,Jessheim,2015-09-05,cafaacea-30e5-427f-a623-f4a07267d43c,G,13,G13,2002-08-23,2002,4761.0,13.034907597535934,3.0,lengde,Lengde,distance,jumps,4.41,4.41,False,4410.0,1.0,,False,,14.0
2015,Jessheim,2015-09-05,4a48f425-af69-480b-ba25-561b1466d20a,G,13,G13,2002-05-17,2002,4859.0,13.30321697467488,2.0,lengde,Lengde,distance,jumps,4.43,4.43,False,4430.0,2.6,False,False,,13.0
2015,Jessheim,2015-09-05,60c62df3-7c91-461e-946b-e169f07adb3c,G,13,G13,2002-12-16,2002,4646.0,12.720054757015742,4.0,lengde,Lengde,distance,jumps,4.45,4.45,False,4450.0,0.0,,False,,6.0
2015,Jessheim,2015-09-05,3af045a1-4a35-49ea-8573-cb3676ecb1e5,G,13,G13,2002-02-20,2002,4945.0,13.538672142368242,1.0,lengde,Lengde,distance,jumps,4.53,4.53,False,4530.0,1.4,,False,,12.0
2015,Jessheim,2015-09-05,f63e5a66-aa1a-474a-bff2-a4aa98bd2fb6,G,13,G13,2002-03-08,2002,4929.0,13.494866529774127,1.0,lengde,Lengde,distance,jumps,4.58,4.58,False,4580.0,1.8,,False,,11.0
2015,Jessheim,2015-09-05,89d2e0cc-bfe8-4f64-9f52-d032d143103c,G,13,G13,2002-09-21,2002,4732.0,12.955509924709103,3.0,lengde,Lengde,distance,jumps,4.61,4.61,False,4610.0,2.5,False,False,,10.0
2015,Jessheim,2015-09-05,238407c3-debe-451d-bd1e-1d4718623b50,G,13,G13,2002-01-25,2002,4971.0,13.609856262833675,1.0,lengde,Lengde,distance,jumps,4.61,4.61,False,4610.0,5.5,False,False,,5.0
2015,Jessheim,2015-09-05,2b7d26ea-2ae1-4449-900e-3b16d2d42c06,G,13,G13,2002-07-18,2002,4797.0,13.13347022587269,3.0,lengde,Lengde,distance,jumps,4.62,4.62,False,4620.0,3.2,False,False,,8.0
2015,Jessheim,2015-09-05,4baccec4-5b75-46cf-a916-50c4f9624bd6,G,13,G13,2002-03-08,2002,4929.0,13.494866529774127,1.0,lengde,Lengde,distance,jumps,4.62,4.62,False,4620.0,2.8,False,False,,8.0
2015,Jessheim,2015-09-05,7048773f-5425-44e6-a489-53ca60d26d7a,G,13,G13,2002-02-10,2002,4955.0,13.566050650239562,1.0,lengde,Lengde,distance,jumps,4.63,4.63,False,4630.0,2.6,False,False,,7.0
2015,Jessheim,2015-09-05,3211a572-bc8e-4248-af8b-0c2a69e385c6,G,13,G13,2002-04-02,2002,4904.0,13.426420260095824,2.0,lengde,Lengde,distance,jumps,4.63,4.63,False,4630.0,4.1,False,False,,4.0
2015,Jessheim,2015-09-05,51e5fb83-4d37-41ff-a6bb-1dc71842a035,G,13,G13,2002-03-11,2002,4926.0,13.486652977412732,1.0,lengde,Lengde,distance,jumps,4.70,4.7,False,4700.0,0.0,,False,,5.0
2015,Jessheim,2015-09-05,44daaa78-59e2-4bb0-9b4a-f5056eaf6470,G,13,G13,2002-03-18,2002,4919.0,13.467488021902806,1.0,lengde,Lengde,distance,jumps,4.74,4.74,False,4740.0,5.5,False,False,,3.0
2015,Jessheim,2015-09-05,71a8bcc1-e07e-4618-af40-2cbec61ffca0,G,13,G13,2002-01-13,2002,4983.0,13.64271047227926,1.0,lengde,Lengde,distance,jumps,4.81,4.81,False,4810.0,0.0,,False,,4.0
2015,Jessheim,2015-09-05,f507e9a5-9fae-45f0-9946-0e28aa58d9b8,G,13,G13,2002-07-18,2002,4797.0,13.13347022587269,3.0,lengde,Lengde,distance,jumps,4.82,4.82,False,4820.0,2.0,,False,,6.0
2015,Jessheim,2015-09-05,293f11c5-0ba4-4bb4-ab1b-4e5c9f6a3674,G,13,G13,2002-06-11,2002,4834.0,13.234770704996578,2.0,lengde,Lengde,distance,jumps,4.87,4.87,False,4870.0,3.2,False,False,,5.0
